"","tractid","id","N","population","fire_per_1000"
"333","01073003600","1400000US01073003600",13,4683,2.77599829169336
"334","01073003700","1400000US01073003700",2,5063,0.395022713806044
"335","01073003802","1400000US01073003802",2,5409,0.369754113514513
"336","01073003803","1400000US01073003803",5,4199,1.19075970469159
"337","01073003900","1400000US01073003900",1,1783,0.560852495793606
"338","01073004000","1400000US01073004000",9,3772,2.38600212089077
"339","01073004200","1400000US01073004200",5,2341,2.13583938487826
"340","01073004500","1400000US01073004500",2,5003,0.399760143913652
"341","01073004701","1400000US01073004701",1,3480,0.28735632183908
"342","01073004702","1400000US01073004702",1,2944,0.339673913043478
"343","01073004902","1400000US01073004902",2,3146,0.635727908455181
"344","01073005000","1400000US01073005000",1,3482,0.287191269385411
"345","01073005101","1400000US01073005101",5,1507,3.3178500331785
"346","01073005103","1400000US01073005103",2,2587,0.773096250483185
"347","01073005104","1400000US01073005104",1,3648,0.274122807017544
"348","01073005200","1400000US01073005200",3,3740,0.802139037433155
"349","01073005500","1400000US01073005500",4,2167,1.84586986617443
"350","01073005600","1400000US01073005600",8,4578,1.7474879860201
"351","01073005701","1400000US01073005701",1,2372,0.421585160202361
"352","01073005702","1400000US01073005702",5,3413,1.46498681511866
"353","01073005800","1400000US01073005800",1,4216,0.23719165085389
"354","01073005903","1400000US01073005903",4,4950,0.808080808080808
"355","01073005905","1400000US01073005905",8,5174,1.54619250096637
"356","01073005907","1400000US01073005907",2,2096,0.954198473282443
"357","01073005908","1400000US01073005908",18,4101,4.38917337234821
"358","01073005909","1400000US01073005909",2,2539,0.787711697518708
"359","01073005910","1400000US01073005910",12,5234,2.2927015666794
"360","01073010001","1400000US01073010001",32,5289,6.05029306107015
"361","01073010002","1400000US01073010002",10,4932,2.02757502027575
"362","01073010100","1400000US01073010100",9,2007,4.48430493273543
"363","01073010200","1400000US01073010200",57,2743,20.780167699599
"364","01073010301","1400000US01073010301",20,2685,7.4487895716946
"365","01073010302","1400000US01073010302",25,4117,6.0723828030119
"366","01073010401","1400000US01073010401",33,3765,8.76494023904383
"367","01073010402","1400000US01073010402",18,1855,9.70350404312669
"368","01073010500","1400000US01073010500",9,1628,5.52825552825553
"369","01073010602","1400000US01073010602",7,6266,1.1171401212895
"370","01073010603","1400000US01073010603",2,2437,0.820681165367255
"371","01073010701","1400000US01073010701",4,2218,1.8034265103697
"372","01073010702","1400000US01073010702",1,4484,0.223015165031222
"373","01073010703","1400000US01073010703",3,2304,1.30208333333333
"374","01073010704","1400000US01073010704",1,4892,0.204415372035977
"375","01073010705","1400000US01073010705",4,3487,1.14711786636077
"376","01073010706","1400000US01073010706",1,4880,0.204918032786885
"377","01073010801","1400000US01073010801",32,5792,5.52486187845304
"378","01073010802","1400000US01073010802",16,3448,4.64037122969838
"379","01073010803","1400000US01073010803",21,6514,3.22382560638624
"380","01073010804","1400000US01073010804",14,2984,4.6916890080429
"381","01073010805","1400000US01073010805",16,7367,2.1718474277182
"382","01073010900","1400000US01073010900",42,4989,8.41852074564041
"383","01073011001","1400000US01073011001",27,5663,4.76779092353876
"384","01073011002","1400000US01073011002",13,2171,5.98802395209581
"385","01073011104","1400000US01073011104",13,7903,1.64494495761103
"386","01073011107","1400000US01073011107",5,10433,0.479248538291958
"387","01073011108","1400000US01073011108",4,4548,0.879507475813544
"388","01073011109","1400000US01073011109",3,4123,0.727625515401407
"389","01073011110","1400000US01073011110",28,5677,4.93218249075216
"390","01073011111","1400000US01073011111",20,8018,2.49438762783737
"391","01073011205","1400000US01073011205",7,2087,3.35409678965022
"392","01073011206","1400000US01073011206",15,5686,2.63805838902568
"393","01073011207","1400000US01073011207",13,5010,2.59481037924152
"394","01073011208","1400000US01073011208",17,3975,4.27672955974843
"395","01073011209","1400000US01073011209",16,3221,4.96740142812791
"396","01073011210","1400000US01073011210",22,3820,5.75916230366492
"397","01073011301","1400000US01073011301",15,3621,4.14250207125104
"398","01073011302","1400000US01073011302",3,6267,0.478697941598851
"399","01073011400","1400000US01073011400",1,6581,0.151952590791673
"400","01073011500","1400000US01073011500",8,5902,1.35547272111149
"401","01073011600","1400000US01073011600",1,4027,0.248323814253787
"402","01073011703","1400000US01073011703",18,9111,1.97563384919328
"403","01073011704","1400000US01073011704",1,3984,0.251004016064257
"404","01073011705","1400000US01073011705",18,7695,2.33918128654971
"405","01073011706","1400000US01073011706",7,2394,2.92397660818713
"406","01073011802","1400000US01073011802",38,7512,5.05857294994675
"407","01073011803","1400000US01073011803",21,4802,4.3731778425656
"408","01073011804","1400000US01073011804",11,2978,3.69375419744795
"409","01073011901","1400000US01073011901",22,2957,7.43997294555293
"410","01073011904","1400000US01073011904",8,2337,3.42319212665811
"411","01073012001","1400000US01073012001",14,4408,3.17604355716878
"412","01073012002","1400000US01073012002",2,6387,0.313136057617035
"413","01073012103","1400000US01073012103",11,4146,2.65315967197299
"414","01073012104","1400000US01073012104",8,3024,2.64550264550265
"415","01073012200","1400000US01073012200",4,4160,0.961538461538462
"416","01073012302","1400000US01073012302",26,3829,6.79028466962653
"417","01073012304","1400000US01073012304",4,2611,1.5319800842589
"418","01073012305","1400000US01073012305",12,7947,1.51000377500944
"419","01073012401","1400000US01073012401",11,3737,2.94353759700294
"420","01073012402","1400000US01073012402",16,3077,5.19987000324992
"421","01073012403","1400000US01073012403",5,3592,1.39198218262806
"422","01073012500","1400000US01073012500",36,4454,8.08262236192187
"423","01073012602","1400000US01073012602",9,2973,3.02724520686176
"424","01073012701","1400000US01073012701",14,3537,3.95815662991235
"425","01073012703","1400000US01073012703",3,5593,0.536384766672627
"426","01073012704","1400000US01073012704",5,2131,2.34631628343501
"427","01073012802","1400000US01073012802",1,2759,0.362450163102573
"428","01073012803","1400000US01073012803",2,4734,0.42247570764681
"429","01073012905","1400000US01073012905",3,4277,0.701426233341127
"430","01073012906","1400000US01073012906",5,6671,0.749512816669165
"431","01073012907","1400000US01073012907",3,4831,0.620989443179466
"432","01073012908","1400000US01073012908",24,4746,5.05689001264223
"433","01073012910","1400000US01073012910",8,3347,2.39020017926501
"434","01073012911","1400000US01073012911",6,5757,1.04220948410631
"435","01073012912","1400000US01073012912",5,5473,0.913575735428467
"436","01073012913","1400000US01073012913",8,4614,1.73385348938015
"437","01073013002","1400000US01073013002",1,1514,0.660501981505945
"438","01073013100","1400000US01073013100",3,4508,0.665483584738243
"439","01073013200","1400000US01073013200",24,2292,10.4712041884817
"440","01073013300","1400000US01073013300",8,3588,2.22965440356745
"441","01073013400","1400000US01073013400",20,4838,4.13393964448119
"442","01073013601","1400000US01073013601",8,3511,2.27855311876958
"443","01073013801","1400000US01073013801",13,2122,6.1262959472196
"444","01073013901","1400000US01073013901",9,1704,5.28169014084507
"445","01073013902","1400000US01073013902",11,2141,5.13778608127043
"446","01073014001","1400000US01073014001",25,4011,6.232859636001
"447","01073014002","1400000US01073014002",16,3656,4.37636761487965
"448","01073014102","1400000US01073014102",9,4918,1.83001220008133
"449","01073014104","1400000US01073014104",12,3317,3.61772686162195
"450","01073014105","1400000US01073014105",18,4186,4.30004777830865
"451","01073014203","1400000US01073014203",36,12502,2.87953927371621
"452","01073014204","1400000US01073014204",17,9787,1.73699805864923
"453","01073014301","1400000US01073014301",7,2802,2.49821556031406
"454","01073014302","1400000US01073014302",13,5666,2.29438757500882
"455","01073014404","1400000US01073014404",2,5433,0.368120743603902
"456","01073014405","1400000US01073014405",10,3929,2.54517688979384
"457","01073014406","1400000US01073014406",4,5759,0.694565028650807
"458","01073014408","1400000US01073014408",2,3648,0.548245614035088
"459","01073014409","1400000US01073014409",13,3309,3.92867935932306
"460","01073014410","1400000US01073014410",15,5180,2.8957528957529
"461","01073014412","1400000US01073014412",11,4162,2.64296011532917
"462","01073014413","1400000US01073014413",8,8852,0.903750564844103
