"tractid","death_injury_rf_risk_prob"
26009960700,0.096
26093744800,0.234
26161415200,0.398
26163557900,0.556
27053025702,0.384
29151490300,0.18
29153470100,0.446
29189220702,0.406
29510116301,0.436
30029000201,0.428
37013930700,0.37
37051003305,0.482
37071032301,0.482
37081012612,0.626
37167930300,0.588
37195000801,0.458
38099958000,0.722
31153010107,0.412
34013003700,0.39
34033022202,0.328
32007951300,0.422
36027130005,0.418
36047075400,0.31
36047116400,0.302
36055014202,0.914
36079010600,0.26
36081023600,0.524
36087011404,0.328
36089491400,0.412
36103147502,0.292
36119011700,0.114
39011041100,0.56
39017011003,0.344
39023002702,0.468
39035178201,0.742
39035181201,0.46
39035181203,0.37
39043041300,0.474
39071954800,0.554
39085201300,0.438
39095005703,0.744
39113001200,0.718
39125960500,0.334
39151700800,0.598
39151714100,0.454
40027200500,0.278
40079040198,0.472
41051001202,0.324
42003140800,0.338
42007602701,0.386
42017101403,0.336
42029300108,0.286
42039110400,0.312
42043022403,0.274
42095017102,0.24
42101002801,0.442
42101017100,0.358
42125773200,0.372
72045952000,0.416
44003020901,0.222
44005040302,0.226
45041002300,0.236
45061920302,0.418
46103011500,0.356
47037015502,0.47
47037017901,0.316
47163041100,0.666
47179061601,0.326
48027020600,0.654
48113012601,0.45
48113013805,0.336
48113018139,0.386
48121021519,0.296
48139060400,0.182
48167722600,0.508
48201340201,0.364
48203020501,0.668
48303001708,0.432
48441013100,0.574
51009010600,0.342
51139030200,0.344
51145500102,0.21
51199050206,0.324
53007960100,0.398
53035090201,0.234
53077002801,0.35
55073000300,0.224
55127001502,0.634
55127001701,0.324
54033030100,0.472
54075960102,0.944
1047957300,0.488
1113030700,0.322
4013040521,0.36
4013812900,0.332
4021000902,0.344
6001435200,0.332
6001437702,0.41
6013343001,0.332
6037104103,0.42
6037192002,0.318
6037218600,0.356
6037302202,0.378
6037401602,0.36
6037577400,0.19
6059021914,0.356
6059074005,0.376
6059086404,0.398
6059088403,0.342
6077000900,0.434
6081608100,0.346
6081608400,0.378
6085508601,0.326
6111002000,0.264
8031000903,0.412
8069001605,0.268
8069001807,0.918
8123002012,0.372
9001245600,0.196
9009343400,0.064
10001041802,0.208
10005051005,0.312
12009068602,0.342
12057011708,0.36
12081001701,0.478
12086000211,0.438
12095015802,0.232
12099000407,0.432
12099007743,0.202
15001021502,0.224
19061001102,0.05
16005001300,0.59
16083001300,0.618
17031560700,0.304
17031820104,0.614
17097860809,0.264
17097863400,0.238
18019050604,0.65
18089012400,0.434
20177002702,0.384
21033920300,0.41
21037050100,0.45
22069000200,0.412
22105954600,0.718
25017341102,0.284
25017342202,0.592
25021442202,0.18
24003731104,0.558
24003740104,0.272
24031700819,0.358
24033800707,0.332
24033803606,0.42
23005000100,0.266
26053950400,0.378
26081003900,0.44
26081013500,0.626
26125184500,0.33
26157001200,0.374
26163508100,0.34
26163518600,0.416
26163593000,0.428
27039950400,0.236
27053011998,0.37
29009960600,0.658
29019001805,0.328
29059480300,0.38
29095014904,0.208
29117480100,0.352
29183311903,0.358
28047001700,0.53
30031000103,0.558
37007920500,0.754
37045950200,0.148
37081010200,0.398
37125950402,0.59
37127010601,0.384
31109010201,0.296
33003955500,0.674
34003061400,0.138
34017013700,0.226
34035054100,0.24
35001003712,0.426
35043011200,0.374
32003002830,0.424
36005038600,0.612
36023970800,0.364
36027050103,0.31
36047038800,0.366
36055006700,0.67
36063020600,0.32
36063021000,0.87
36063022901,0.332
36081033100,0.212
36081056100,0.346
36083052503,0.338
36085013204,0.478
39061003700,0.368
39155932000,0.26
40017300500,0.182
40017300902,0.392
41047002304,0.366
42003320700,0.458
42003488500,0.59
42013011500,0.338
42029303802,0.334
42043021903,0.47
42045409500,0.156
42063962100,0.424
42077006302,0.264
42079217500,0.482
42091200906,0.364
42129804802,0.424
42129807000,0.324
42133000400,0.31
72099420100,0.382
72137121802,0.416
72139060403,0.408
45045001101,0.248
45089970801,0.384
46013951900,0.338
47105060600,0.336
47157980400,0.284
48061013104,0.414
48091310300,0.336
48113011105,0.528
48113012400,0.386
48141001800,0.448
48201422800,0.158
48201520400,0.422
48267950100,0.42
48299970300,0.356
48361021200,0.856
48381021704,0.372
51013102003,0.374
51033030500,0.324
51087200805,0.454
50003970500,0.27
53021020800,0.398
53033008400,0.392
53033011402,0.442
53033022006,0.356
55025003001,0.406
55031021000,0.314
55035000801,0.386
55111000300,0.964
55117990000,0.212
55135101000,0.488
54063950300,0.722
1025958001,0.362
5031000700,0.068
5119003306,0.304
4013104501,0.54
4013422213,0.266
4019004619,0.39
4027980006,0.338
6001430600,0.266
6029002806,0.43
6037113212,0.358
6037123205,0.374
6037134904,0.392
6037262601,0.25
6037311500,0.35
6037480902,0.364
6037534502,0.366
6037650102,0.394
6059099506,0.364
6065049700,0.298
6067009103,0.402
6071000203,0.278
6075022902,0.358
6075061500,0.404
6107002400,0.352
8019014900,0.396
8085966501,0.364
9001010400,0.484
9003480900,0.484
9003487500,0.19
11001000400,0.174
11001009204,0.404
12001001902,0.452
12033002300,0.732
12071010502,0.46
12095013603,0.448
12099980100,0.212
12105012204,0.464
12131950603,0.242
13099090100,0.294
13143010301,0.246
13189950300,0.39
13313001200,0.514
19153004001,0.476
19163013600,0.594
19193001900,0.096
17031804104,0.468
17031822602,0.388
17073030203,0.254
17113000104,0.522
17163504500,0.69
17191955300,0.372
17195001100,0.3
17199021300,0.332
18097341100,0.318
18107956700,0.378
18133956000,0.372
20013480700,0.62
20059954400,0.34
20173003000,0.494
20191962200,0.13
22087030601,0.424
25009261102,0.394
25017317102,0.29
25021409101,0.096
25025000602,0.172
24005402303,0.356
24045010200,0.474
26081004300,0.418
26099262000,0.292
26111290200,0.42
26111291601,0.206
26113960100,0.592
27135970400,0.342
29043020305,0.356
29189210925,0.502
28089030204,0.39
37031970702,0.418
37063001400,0.468
37085070802,0.77
37119005305,0.48
37129012201,0.334
37135011902,0.166
38015010800,0.456
38075952900,0.372
31055001600,0.694
31109003708,0.376
33013038500,0.208
33015105100,0.398
34023006608,0.494
34025804600,0.206
32003002824,0.392
32031002610,0.396
36005021301,0.898
36009961800,0.704
36027200001,0.664
36047007100,0.236
36047017800,0.562
36059410700,0.268
36061003400,0.438
36081010500,0.338
36081071306,0.374
36081147900,0.252
36103159407,0.182
39003011000,0.636
39057210603,0.338
39095005100,0.628
40037021102,0.212
41009970200,0.61
41039004501,0.422
41061970400,0.43
42019910500,0.408
42019912001,0.35
42029300501,0.224
42069112400,0.298
42081010200,0.364
42115032400,0.25
72043954400,0.4
46073974100,0.364
47005963000,0.666
47037014300,0.458
47179061500,0.426
47181950200,0.626
48029180201,0.494
48041002001,0.198
48073950500,0.338
48141003804,0.45
48449950300,0.286
48485012700,0.318
51710005903,0.434
51790000100,0.276
53035092300,0.452
53053073117,0.394
53061052003,0.238
55025011000,0.382
55079001000,0.322
55079006800,0.366
55079008500,0.302
55101001002,0.38
55139002000,0.396
2020002712,0.346
1103005301,0.326
1105687100,0.432
1109189200,0.36
5011950500,0.402
5013480100,0.28
4015953200,0.414
4021000700,0.412
4025000402,0.372
6011000500,0.582
6013305000,0.476
6013314102,0.27
6019005507,0.37
6023000200,0.362
6037134520,0.408
6047000303,0.604
6053014500,0.358
6059021814,0.39
6059032050,0.29
6059099411,0.592
6061021130,0.446
6073009103,0.39
6081605800,0.182
6085504412,0.382
6087121000,0.338
6087122201,0.652
6111003201,0.404
6111005802,0.414
8041005602,0.46
9001020400,0.09
9001100100,0.098
11001002101,0.61
11001006900,0.254
12009071340,0.262
12011031102,0.466
12011070204,0.394
12035060208,0.62
12086000307,0.14
12099006100,0.594
12117020803,0.748
13063040414,0.47
13117130409,0.534
13135050522,0.256
16043970200,0.368
17031231100,0.428
17031421200,0.108
17031490700,0.586
17031580600,0.424
17031804201,0.09
17043843400,0.302
18097330209,0.248
18099020302,0.348
18167000900,0.462
20049965100,0.406
21035010600,0.278
21067004210,0.186
22033001900,0.394
22109000600,0.612
25003932200,0.184
25005654100,0.42
25017335301,0.302
24005401503,0.262
24033802301,0.694
23003951100,0.292
26021020600,0.484
26049011102,0.388
26099255100,0.288
27095970100,0.434
27123980000,0.212
27163071014,0.316
29077005700,0.658
29095980802,0.212
29151490200,0.644
29510110200,0.348
30065000200,0.418
37063001706,0.402
37097060602,0.234
37173980200,0.212
38035011200,0.654
33013044000,0.604
34003030100,0.136
34003033200,0.256
34005700104,0.414
34013014500,0.4
32003005109,0.608
32003005713,0.37
36005036300,0.25
36047025200,0.386
36047102400,0.368
36063940100,0.212
36067005100,0.506
36081039900,0.622
36115093000,0.338
39003010600,0.734
39035120500,0.312
39049002780,0.65
39101000600,0.134
40013796200,0.472
40109105500,0.848
40141070300,0.4
40143001500,0.644
41047002000,0.618
42003140200,0.306
42003523701,0.424
42079211201,0.262
42085033200,0.514
42101013100,0.596
72005401000,0.394
72007230200,0.426
45019000600,0.34
45083023002,0.378
47157011300,0.726
47157020531,0.24
48029121809,0.422
48201341100,0.404
48201520601,0.484
48245990000,0.212
48339694700,0.374
48347950100,0.436
48409010900,0.188
48439111538,0.404
48453001855,0.356
51031020200,0.152
51059451900,0.27
51139030400,0.566
51760060200,0.438
51820003200,0.66
50015953000,0.278
53057951300,0.348
53061042005,0.26
55057100700,0.334
55079090200,0.344
55079180400,0.428
55087012504,0.37
55109120903,0.31
54033031000,0.448
56015957800,0.466
56025000502,0.268
1005950600,0.426
5051011100,0.574
5091020500,0.732
5131001301,0.402
4013217204,0.458
4017963300,0.386
6001401700,0.374
6001443301,0.324
6019001411,0.398
6019001500,0.398
6037104701,0.426
6037576403,0.336
6059099801,0.41
6065042014,0.374
6071012500,0.276
6073020706,0.452
6081603200,0.254
6083000804,0.34
6093000300,0.46
8005006857,0.312
8005082100,0.41
8037000703,0.376
12001000806,0.442
12011050311,0.524
12071050500,0.414
12081000804,0.236
12101032903,0.462
12109020704,0.3
13151070114,0.398
13223120601,0.244
15003000301,0.342
19065080300,0.382
19113000300,0.284
19195690200,0.25
16085970300,0.2
17031241100,0.136
17031242500,0.284
17031491100,0.232
17031661000,0.3
17031822200,0.568
17067953900,0.416
17111871304,0.398
17187870300,0.352
18153050100,0.332
21059001000,0.456
22071000603,0.392
25013800700,0.242
24021750300,0.706
24021750701,0.368
24047990000,0.212
26025000600,0.584
26055550101,0.636
26081010600,0.336
26115831300,0.41
26121000402,0.286
26125152000,0.216
26125161500,0.414
27007940001,0.622
29029950900,0.22
29039870300,0.392
29099700207,0.12
29101960100,0.34
29107090602,0.262
29157470200,0.228
29175490600,0.656
28039950101,0.37
28049000800,0.48
28059040700,0.068
37021002000,0.55
37023020202,0.858
37083930100,0.43
37099950800,0.19
38017000700,0.312
31055007517,0.304
31119960900,0.462
34013006200,0.412
34015501603,0.084
34017018301,0.338
34019010500,0.694
34023001100,0.41
34023009000,0.136
35001000904,0.256
36001014803,0.318
36045061700,0.226
36055014104,0.558
36059300300,0.186
36075020701,0.288
36081054200,0.312
36081057700,0.324
36103145605,0.352
36103170101,0.33
39035152604,0.33
39049006323,0.568
40037021500,0.102
40109100800,0.502
40119010500,0.4
40121486300,0.374
40137000600,0.468
40139951000,0.358
41047000300,0.312
41051009604,0.474
42011010700,0.298
42045401600,0.386
42049011801,0.342
42069103000,0.248
42071010802,0.19
42085032601,0.29
42111020101,0.352
44007013702,0.368
45007012002,0.662
45013002108,0.556
47037011800,0.45
47149040200,0.728
47189030102,0.846
48029191413,0.344
48085031632,0.4
48113004400,0.228
48113017900,0.47
48121021742,0.208
48187210713,0.364
48201554403,0.444
48215020205,0.412
48309001700,0.32
48453001913,0.654
49005001300,0.518
49035104400,0.578
49043964308,0.278
49049010219,0.354
49057201600,0.356
51003010300,0.178
51059482100,0.364
51179010103,0.326
51680001400,0.25
53027000300,0.35
53063002000,0.502
53067010700,0.314
55101000800,0.436
55105002000,0.444
54049020200,0.826
54061011804,0.308
2060000100,0.708
1049960600,0.674
1051030701,0.28
1059973700,0.42
1117030607,0.38
5067480200,0.264
4015951401,0.582
6001406601,0.38
6001408600,0.406
6001450606,0.346
6037211802,0.222
6037269000,0.254
6037462301,0.396
6037554104,0.416
6043000101,0.684
6051000102,0.368
6059032040,0.318
6073013414,0.396
6073020904,0.524
6095250701,0.45
6097153801,0.34
8059009845,0.314
8071000500,0.388
8117000402,0.332
8123001404,0.4
9003420600,0.544
11001008100,0.266
12001001000,0.216
12005000804,0.334
12023110500,0.34
12031014001,0.182
12057005101,0.38
12086007603,0.324
12086009312,0.296
12086013000,0.288
13051003602,0.49
13121010114,0.396
13157010101,0.218
15003001803,0.406
15003008923,0.394
19169001200,0.414
16019971400,0.448
17031050200,0.232
17031720200,0.67
17031804606,0.328
17037001900,0.356
17161020300,0.678
17163503903,0.316
17201003707,0.542
18055954702,0.236
18097321300,0.394
18135951500,0.234
18157000200,0.486
18167010201,0.372
18177010800,0.452
21019030700,0.418
21097950300,0.132
21111002400,0.414
22017023600,0.814
22089063200,0.214
25001013800,0.58
25013811900,0.152
25017310400,0.716
25017374100,0.266
24031705100,0.486
24033800704,0.238
23001020700,0.622
26047970100,0.264
26081003400,0.446
26161410900,0.422
26163575400,0.314
26163577800,0.26
26163595200,0.484
26163596200,0.126
27021960100,0.426
27053026402,0.42
27057070100,0.636
27147960200,0.506
27163070106,0.232
29055450302,0.684
29095007200,0.23
29095007700,0.664
29141470100,0.13
28021950100,0.432
37067003404,0.672
37081012804,0.482
37163970500,0.316
31109003715,0.232
31119961100,0.448
33015067000,0.668
34015500203,0.362
34019011301,0.212
34027042200,0.148
34031180800,0.178
35017964700,0.268
32003005107,0.556
32023960100,0.38
36005035600,0.354
36029011800,0.402
36047015300,0.216
36047046202,0.522
36047054700,0.202
36047076000,0.168
36055007500,0.512
36055010500,0.196
36065023902,0.352
36081059400,0.328
36091062200,0.734
36093032902,0.152
39025040302,0.586
39033974500,0.284
39049010601,0.312
39153508399,0.568
39169002300,0.318
40091779900,0.446
41051002303,0.29
41071030801,0.474
42003290200,0.382
42019910600,0.248
42041011601,0.304
42055011100,0.44
42101000500,0.326
42101001500,0.302
42101014600,0.43
42115032902,0.384
72075710301,0.382
72109290200,0.398
72127002100,0.374
72127005215,0.412
44003020102,0.314
45003020601,0.328
47037012801,0.782
47037018101,0.476
48005001001,0.43
48029121116,0.436
48061013903,0.25
48113018205,0.398
48201453300,0.364
48375015200,0.886
48453001910,0.504
49047940201,0.566
49049000706,0.398
51095080101,0.728
51101950102,0.208
51161030204,0.872
51175200300,0.322
51750010101,0.058
51810040200,0.452
51810045407,0.158
50023954400,0.29
53005010707,0.33
53029972000,0.242
53063003000,0.48
53073010303,0.346
55009001701,0.476
55055100800,0.316
1007010003,0.35
1079979600,0.388
1089002801,0.486
5119004303,0.872
5125010409,0.246
4019004428,0.362
4021941400,0.444
4025001900,0.048
6001404400,0.23
6007001704,0.398
6031000701,0.426
6037115403,0.426
6037570901,0.338
6047002301,0.26
6065940500,0.678
6067007426,0.376
6067009606,0.354
6073002705,0.364
6073005800,0.318
6073017200,0.354
6075010400,0.264
6095252608,0.422
6097151402,0.256
8041007201,0.264
9001020700,0.054
9001245500,0.33
12017450601,0.45
12057003700,0.608
12057014122,0.422
12081000310,0.55
12095012800,0.32
12101032005,0.388
13021011000,0.388
13051001500,0.344
13067030314,0.38
13075960400,0.01
13185011500,0.58
15001990800,0.212
19153010500,0.258
17031190601,0.38
17185957300,0.402
17197883806,0.33
18035002401,0.706
18169102900,0.344
20159967200,0.458
20173010004,0.232
20209041500,0.75
21085950500,0.226
21111011302,0.314
22043020402,0.278
22117950800,0.498
25001990000,0.212
25017315402,0.184
24031700829,0.302
24031700905,0.282
24510270402,0.28
26099231100,0.474
26161403300,0.226
26163599000,0.43
26163990200,0.212
27003050819,0.33
27047180200,0.378
27053024300,0.434
27123040706,0.332
27171100703,0.304
29055450400,0.552
29077000900,0.73
30101000200,0.484
37021002703,0.274
37047930600,0.544
37063000402,0.304
37067002604,0.202
37155961900,0.388
31055006303,0.45
34013007100,0.23
34019010702,0.096
34023001001,0.332
34039035100,0.356
35049010400,0.37
32003005356,0.34
32031001013,0.308
36003940200,0.358
36015011100,0.142
36029009109,0.38
36047026600,0.358
36047031400,0.236
36047049100,0.374
36059415101,0.238
36067005700,0.428
36081011300,0.35
39023002605,0.342
39035187104,0.898
39049007710,0.204
39093023700,0.7
39095006700,0.502
39099801700,0.584
40109107807,0.476
40149964900,0.44
41071030702,0.438
42003191700,0.296
42003414101,0.15
42003552200,0.4
42017102300,0.278
42045401000,0.324
42069111100,0.326
42077005302,0.306
42095015901,0.288
72081958300,0.372
44007013600,0.46
45007011901,0.532
45007012300,0.508
45019003106,0.298
45055970800,0.464
45073030701,0.428
46119979100,0.346
47035970701,0.42
47057500200,0.384
47063100100,0.75
48113009303,0.548
48121021516,0.39
48157674400,0.518
48183980000,0.212
48201240501,0.41
48201531300,0.298
48215022402,0.322
48303000900,0.554
48309000900,0.176
48343950200,0.606
51085320702,0.338
51810046009,0.65
53033031400,0.188
53033032500,0.544
53049950400,0.592
53063000200,0.712
55035001700,0.676
55079004500,0.472
55079007200,0.47
55079008800,0.442
1101005605,0.41
5119002700,0.438
4013108902,0.494
4013112514,0.19
4013422607,0.48
6001421600,0.31
6037123901,0.384
6037236202,0.72
6037404901,0.41
6037460800,0.118
6037481901,0.336
6037576904,0.352
6059089105,0.43
6059099244,0.41
6065042402,0.224
6065042742,0.288
6067002900,0.382
6071004403,0.412
6073020305,0.29
6099001400,0.314
8041003709,0.582
9003416400,0.344
9007550202,0.362
9009180300,0.244
12011030500,0.512
12031013800,0.376
12071010409,0.36
12071020700,0.424
12086006101,0.272
12086008202,0.258
12086009309,0.424
12099006604,0.416
12105012307,0.566
12105015401,0.28
12129010203,0.36
13059000402,0.362
13077170405,0.422
13235950200,0.4
19013002400,0.374
19067480200,0.378
19175190100,0.408
16001000805,0.268
16077960100,0.232
17031071500,0.332
17031691000,0.382
17031805502,0.25
